Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
130	384	161.188516	0.683046551	101335.108	101331.389	101327.826	101335.108	4.84135445	0	0	0	0	0	3
131	387	161.97083	0.688300755	101335.16	101331.474	101327.948	101335.16	4.89799955	0	0	0	0	0	3
132	390	162.747933	0.693554959	101335.211	101331.558	101328.073	101335.211	4.95242483	0	0	0	0	0	3
133	392	163.535396	0.698809164	101335.263	101331.641	101328.198	101335.263	5.0053481	0	0	0	0	0	3
134	395	164.311637	0.704063368	101335.313	101331.723	101328.321	101335.313	5.05596668	0	0	0	0	0	3
135	397	165.092032	0.709317572	101335.364	101331.804	101328.442	101335.364	5.10507857	0	0	0	0	0	3
136	399	165.858274	0.714571776	101335.413	101331.883	101328.561	101335.413	5.15205225	0	0	0	0	0	3
137	402	166.639231	0.719825981	101335.464	101331.962	101328.676	101335.464	5.19817632	0	0	0	0	0	3
138	404	167.407477	0.725080185	101335.513	101332.039	101328.788	101335.513	5.24250824	0	0	0	0	0	3
139	407	168.182998	0.730334389	101335.562	101332.116	101328.896	101335.562	5.28596306	0	0	0	0	0	3
140	409	168.939097	0.735588593	101335.609	101332.191	101329.001	101335.609	5.32760957	0	0	0	0	0	3
141	412	169.71173	0.740842798	101335.657	101332.266	101329.103	101335.657	5.36897755	0	0	0	0	0	3
142	414	170.46465	0.746097002	101335.703	101332.339	101329.201	101335.703	5.40875038	0	0	0	0	0	3
143	417	171.233429	0.751351206	101335.751	101332.412	101329.296	101335.751	5.44843531	0	0	0	0	0	3
144	419	171.98159	0.75660541	101335.796	101332.484	101329.388	101335.796	5.48666067	0	0	0	0	0	3
145	422	172.746519	0.761859615	101335.843	101332.556	101329.476	101335.843	5.52502291	0	0	0	0	0	3
146	424	173.490658	0.767113819	101335.888	101332.627	101329.562	101335.888	5.56207764	0	0	0	0	0	3
147	426	174.251597	0.772368023	101335.934	101332.698	101329.646	101335.934	5.5994135	0	0	0	0	0	3
148	429	174.991797	0.777622227	101335.979	101332.767	101329.727	101335.979	5.63557577	0	0	0	0	0	3
149	431	175.748755	0.782876432	101336.024	101332.837	101329.805	101336.024	5.67212689	0	0	0	0	0	3
150	434	176.485066	0.788130636	101336.068	101332.905	101329.881	101336.068	5.70761959	0	0	0	0	0	3
151	436	177.237932	0.79338484	101336.112	101332.974	101329.955	101336.112	5.74359131	0	0	0	0	0	3
152	439	177.970544	0.798639044	101336.156	101333.041	101330.027	101336.156	5.77861667	0	0	0	0	0	3
153	441	178.7196	0.803893248	101336.2	101333.109	101330.097	101336.2	5.81420303	0	0	0	0	0	3
154	443	179.449263	0.809147453	101336.243	101333.176	101330.164	101336.243	5.84896158	0	0	0	0	0	3
155	446	180.194906	0.814401657	101336.29	101333.243	101330.23	101336.29	5.8843553	0	0	0	0	0	3
156	448	180.921696	0.819655861	101336.345	101333.309	101330.294	101336.345	5.91910566	0	0	0	0	0	3
157	451	181.664345	0.824910065	101336.407	101333.376	101330.357	101336.407	5.9546947	0	0	0	0	0	3
158	453	182.38801	0.83016427	101336.475	101333.443	101330.418	101336.475	5.98983856	0	0	0	0	0	3
159	456	183.127942	0.835418474	101336.553	101333.51	101330.478	101336.553	6.02597915	0	0	0	0	0	3
160	459	183.848217	0.840672678	101336.635	101333.576	101330.537	101336.635	6.06184826	0	0	0	0	0	3
161	461	184.585145	0.845926882	101336.725	101333.644	101330.594	101336.725	6.09887677	0	0	0	0	0	3
162	464	185.301945	0.851181087	101336.818	101333.711	101330.651	101336.818	6.13573404	0	0	0	0	0	3
163	466	186.035498	0.856435291	101336.917	101333.779	101330.706	101336.917	6.17389671	0	0	0	0	0	3
