Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
154	443	179.449263	0.809147453	0.637593282	0.411982587	0.220569459	0.637593282	0.31372135	0	0	0	0	0	3
155	446	180.194906	0.814401657	0.642160973	0.416545135	0.224723886	0.642160973	0.316897164	0	0	0	0	0	3
156	448	180.921696	0.819655861	0.647093705	0.421062033	0.228804482	0.647093705	0.32002238	0	0	0	0	0	3
157	451	181.664345	0.824910065	0.651852551	0.425632298	0.232895062	0.651852551	0.323197884	0	0	0	0	0	3
158	453	182.38801	0.83016427	0.656876867	0.43015863	0.236947755	0.656876867	0.326326024	0	0	0	0	0	3
159	456	183.127942	0.835418474	0.66203249	0.434742492	0.240985859	0.66203249	0.329508425	0	0	0	0	0	3
160	459	183.848217	0.840672678	0.667163008	0.43928358	0.245020193	0.667163008	0.332645437	0	0	0	0	0	3
161	461	184.585145	0.845926882	0.67227822	0.443883357	0.249015273	0.67227822	0.335838097	0	0	0	0	0	3
162	464	185.301945	0.851181087	0.677276362	0.448438733	0.253016993	0.677276362	0.338983909	0	0	0	0	0	3
163	466	186.035498	0.856435291	0.682425416	0.453055276	0.256960692	0.682425416	0.342188727	0	0	0	0	0	3
164	469	186.748391	0.861689495	0.687389885	0.457625453	0.260906509	0.687389885	0.345345004	0	0	0	0	0	3
165	471	187.478604	0.866943699	0.692536548	0.462260682	0.264823319	0.692536548	0.34856455	0	0	0	0	0	3
166	474	188.187669	0.872197904	0.697467245	0.466847743	0.268703226	0.697467245	0.351734124	0	0	0	0	0	3
167	476	188.914413	0.877452108	0.702347998	0.471500728	0.272622202	0.702347998	0.354967828	0	0	0	0	0	3
168	479	189.620192	0.882706312	0.707408578	0.476107002	0.276459811	0.707408578	0.358153678	0	0	0	0	0	3
169	481	190.343207	0.887960516	0.712405158	0.480779864	0.280289087	0.712405158	0.361404422	0	0	0	0	0	3
170	484	191.045551	0.893214721	0.717067993	0.485405432	0.28413124	0.717067993	0.3646079	0	0	0	0	0	3
171	487	191.765119	0.898468925	0.722160161	0.490096918	0.287921134	0.722160161	0.367875706	0	0	0	0	0	3
172	489	192.463852	0.903723129	0.727053938	0.49474328	0.291697737	0.727053938	0.371098923	0	0	0	0	0	3
173	491	193.180126	0.908977333	0.73210662	0.499457774	0.295437906	0.73210662	0.37438877	0	0	0	0	0	3
174	494	193.8754	0.914231537	0.737076442	0.504128155	0.299176061	0.737076442	0.377634917	0	0	0	0	0	3
175	496	194.588091	0.919485742	0.742019204	0.508867251	0.302938347	0.742019204	0.380947689	0	0	0	0	0	3
176	499	195.279719	0.924739946	0.747066484	0.513562873	0.306607444	0.747066484	0.384217752	0	0	0	0	0	3
177	501	195.989061	0.92999415	0.752099783	0.51833089	0.31044817	0.752099783	0.387557593	0	0	0	0	0	3
178	504	196.676677	0.935248354	0.756839029	0.523049167	0.315069722	0.756839029	0.390841104	0	0	0	0	0	3
179	506	197.382426	0.940502559	0.761877659	0.527829937	0.319434531	0.761877659	0.394181062	0	0	0	0	0	3
180	509	198.066794	0.945756763	0.766936673	0.53255731	0.324031066	0.766936673	0.397460938	0	0	0	0	0	3
181	511	198.768919	0.951010967	0.771935155	0.537347891	0.328581121	0.771935155	0.400797371	0	0	0	0	0	3
182	514	199.450243	0.956265171	0.777133942	0.542084649	0.333259603	0.777133942	0.404072341	0	0	0	0	0	3
183	517	200.149165	0.961519376	0.781679509	0.546880915	0.337984643	0.781679509	0.407400471	0	0	0	0	0	3
184	519	200.827531	0.96677358	0.787022863	0.551620806	0.342709667	0.787022863	0.410664531	0	0	0	0	0	3
185	521	201.523257	0.972027784	0.79202719	0.556423887	0.347401882	0.79202719	0.413986999	0	0	0	0	0	3
186	524	202.198439	0.977281988	0.79679937	0.561163743	0.352043363	0.79679937	0.417239543	0	0	0	0	0	3
187	526	202.89099	0.982536193	0.801819632	0.565968392	0.356737215	0.801819632	0.420552176	0	0	0	0	0	3
188	529	203.563001	0.987790397	0.807042001	0.570713969	0.361410876	0.807042001	0.423800257	0	0	0	0	0	3
189	531	204.252351	0.993044601	0.81199154	0.575521808	0.366053038	0.81199154	0.427105319	0	0	0	0	0	3
190	534	204.9211	0.998298805	0.817016169	0.580270891	0.370729872	0.817016169	0.430348134	0	0	0	0	0	3
191	536	205.607491	1.00355301	0.821922722	0.585080335	0.375331351	0.821922722	0.433646509	0.0246338883	0	0	0	0	3
192	539	206.273191	1.00880721	0.82687497	0.589830176	0.379938481	0.82687497	0.436864514	0.0247824558	0	0	0	0	3
193	541	206.956641	1.01406142	0.832109269	0.594644204	0.384561431	0.832109269	0.440142641	0.0248609702	0	0	0	0	3
194	544	207.619536	1.01931562	0.836979858	0.599396194	0.389299753	0.836979858	0.443355262	0.0249343851	0	0	0	0	3
195	546	208.299755	1.02456983	0.842194921	0.604210386	0.393982645	0.842194921	0.446626456	0.0250093154	0	0	0	0	3
196	549	208.959801	1.02982403	0.846790905	0.608958484	0.398536084	0.846790905	0.448254821	0.025080438	0	0	0	0	3
