Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
103	314	139.130761	0.541183037	298.271561	298.225919	298.150296	298.271561	0.075678419	0	0	0	0	0	3
104	317	139.988093	0.546437241	298.272529	298.22694	298.157753	298.272529	0.070357722	0	0	0	0	0	3
105	320	140.842276	0.551691445	298.273489	298.23207	298.195602	298.273489	0.0188244309	0	0	0	0	0	3
106	322	141.692186	0.556945649	298.274439	298.230071	298.195602	298.274439	0.0188244309	0	0	0	0	0	3
107	325	142.53944	0.562199853	298.275376	298.230389	298.195602	298.275376	0.0188244309	0	0	0	0	0	3
108	328	143.382779	0.567454058	298.276302	298.230744	298.195602	298.276302	0.0188244309	0	0	0	0	0	3
109	330	144.223358	0.572708262	298.277246	298.23113	298.195602	298.277246	0.0188244309	0	0	0	0	0	3
110	333	145.060041	0.577962466	298.27814	298.231534	298.195602	298.27814	0.0188244309	0	0	0	0	0	3
111	335	145.892958	0.58321667	298.279053	298.231953	298.195602	298.279053	0.0188244309	0	0	0	0	0	3
112	338	146.722343	0.588470875	298.279949	298.23241	298.195602	298.279949	0.0191645863	0	0	0	0	0	3
113	341	147.548949	0.593725079	298.280829	298.232891	298.195602	298.280829	0.0196455945	0	0	0	0	0	3
114	343	148.371499	0.598979283	298.281691	298.233392	298.195602	298.281691	0.0201464711	0	0	0	0	0	3
115	346	149.191393	0.604233487	298.282547	298.233914	298.195602	298.282547	0.0206683246	0	0	0	0	0	3
116	348	150.007513	0.609487692	298.283396	298.234458	298.195602	298.283396	0.0212128819	0	0	0	0	0	3
117	351	150.821518	0.614741896	298.284253	298.235111	298.195602	298.284253	0.0218650591	0	0	0	0	0	3
118	354	151.631739	0.6199961	298.285099	298.235799	298.195602	298.285099	0.0225533874	0	0	0	0	0	3
119	356	152.440835	0.625250304	298.285938	298.23652	298.195602	298.285938	0.0232742241	0	0	0	0	0	3
120	359	153.245536	0.630504509	298.28676	298.237263	298.195602	298.28676	0.0240177845	0	0	0	0	0	3
121	361	154.049107	0.635758713	298.287574	298.238023	298.195602	298.287574	0.0247779515	0	0	0	0	0	3
122	364	154.848083	0.641012917	298.288381	298.238977	298.195757	298.288381	0.0257318212	0	0	0	0	0	3
123	367	155.646418	0.646267121	298.28919	298.23994	298.196136	298.28919	0.0266945826	0	0	0	0	0	3
124	369	156.443696	0.651521326	298.289999	298.240902	298.196621	298.289999	0.0276561712	0	0	0	0	0	3
125	372	157.240514	0.65677553	298.2908	298.241858	298.197169	298.2908	0.0286124544	0	0	0	0	0	3
126	374	158.035365	0.662029734	298.291594	298.242807	298.198026	298.291594	0.0295610527	0	0	0	0	0	3
127	377	158.827885	0.667283938	298.292385	298.243919	298.198969	298.292385	0.0306730063	0	0	0	0	0	3
128	379	159.617132	0.672538143	298.293174	298.245021	298.199999	298.293174	0.0317752929	0	0	0	0	0	3
129	382	160.404378	0.677792347	298.293953	298.246115	298.201105	298.293953	0.0328696613	0	0	0	0	0	3
130	384	161.188516	0.683046551	298.294729	298.247201	298.202282	298.294729	0.0339555698	0	0	0	0	0	3
131	387	161.97083	0.688300755	298.295501	298.248279	298.203506	298.295501	0.0350337007	0	0	0	0	0	3
132	390	162.747933	0.693554959	298.296272	298.249347	298.204762	298.296272	0.0361018116	0	0	0	0	0	3
133	392	163.535396	0.698809164	298.297027	298.250413	298.206037	298.297027	0.0371675706	0	0	0	0	0	3
134	395	164.311637	0.704063368	298.297772	298.251465	298.207326	298.297772	0.038219432	0	0	0	0	0	3
135	397	165.092032	0.709317572	298.29853	298.252511	298.208624	298.29853	0.0392655134	0	0	0	0	0	3
136	399	165.858274	0.714571776	298.299287	298.253542	298.209922	298.299287	0.0402960766	0	0	0	0	0	3
137	402	166.639231	0.719825981	298.300032	298.254571	298.211217	298.300032	0.0413257172	0	0	0	0	0	3
138	404	167.407477	0.725080185	298.300777	298.255586	298.212505	298.300777	0.042340545	0	0	0	0	0	3
139	407	168.182998	0.730334389	298.301523	298.256596	298.213782	298.301523	0.0433422284	0	0	0	0	0	3
140	409	168.939097	0.735588593	298.302245	298.257588	298.215045	298.302245	0.0443066544	0	0	0	0	0	3
141	412	169.71173	0.740842798	298.302964	298.258581	298.216291	298.302964	0.0452537873	0	0	0	0	0	3
142	414	170.46465	0.746097002	298.303675	298.259555	298.217519	298.303675	0.0461668993	0	0	0	0	0	3
143	417	171.233429	0.751351206	298.304391	298.26053	298.218729	298.304391	0.0470658115	0	0	0	0	0	3
144	419	171.98159	0.75660541	298.305097	298.261487	298.219923	298.305097	0.0479331382	0	0	0	0	0	3
145	422	172.746519	0.761859615	298.305807	298.262446	298.2211	298.305807	0.0487896704	0	0	0	0	0	3
146	424	173.490658	0.767113819	298.306506	298.263387	298.222259	298.306506	0.0496171476	0	0	0	0	0	3
147	426	174.251597	0.772368023	298.307205	298.264331	298.223399	298.307205	0.0504364341	0	0	0	0	0	3
148	429	174.991797	0.777622227	298.307886	298.265257	298.224519	298.307886	0.0512289684	0	0	0	0	0	3
149	431	175.748755	0.782876432	298.308563	298.266187	298.225619	298.308563	0.0520154198	0	0	0	0	0	3
150	434	176.485066	0.788130636	298.30923	298.267101	298.226702	298.30923	0.0527772274	0	0	0	0	0	3
151	436	177.237932	0.79338484	298.309903	298.268018	298.227767	298.309903	0.0535348264	0	0	0	0	0	3
152	439	177.970544	0.798639044	298.310575	298.268919	298.228817	298.310575	0.0542699021	0	0	0	0	0	3
153	441	178.7196	0.803893248	298.311246	298.269825	298.229854	298.311246	0.0550023635	0	0	0	0	0	3
154	443	179.449263	0.809147453	298.311912	298.270716	298.230876	298.311912	0.0557141476	0	0	0	0	0	3
155	446	180.194906	0.814401657	298.312587	298.271612	298.231884	298.312587	0.056424527	0	0	0	0	0	3
156	448	180.921696	0.819655861	298.31329	298.272494	298.232876	298.31329	0.057116133	0	0	0	0	0	3
157	451	181.664345	0.824910065	298.314012	298.273381	298.233853	298.314012	0.057808096	0	0	0	0	0	3
158	453	182.38801	0.83016427	298.314762	298.274256	298.234815	298.314762	0.0584831336	0	0	0	0	0	3
159	456	183.127942	0.835418474	298.315543	298.275138	298.235766	298.315543	0.0591598943	0	0	0	0	0	3
160	459	183.848217	0.840672678	298.316351	298.276007	298.236704	298.316351	0.0598213028	0	0	0	0	0	3
161	461	184.585145	0.845926882	298.317184	298.276884	298.23763	298.317184	0.0604858732	0	0	0	0	0	3
162	464	185.301945	0.851181087	298.318029	298.277749	298.238541	298.318029	0.061136182	0	0	0	0	0	3
163	466	186.035498	0.856435291	298.318895	298.278623	298.239439	298.318895	0.0617911558	0	0	0	0	0	3
164	469	186.748391	0.861689495	298.319767	298.279485	298.240325	298.319767	0.062432537	0	0	0	0	0	3
165	471	187.478604	0.866943699	298.320661	298.280357	298.241202	298.320661	0.0630801418	0	0	0	0	0	3
166	474	188.187669	0.872197904	298.32156	298.281218	298.242068	298.32156	0.063714706	0	0	0	0	0	3
167	476	188.914413	0.877452108	298.322463	298.282089	298.242925	298.322463	0.0643566202	0	0	0	0	0	3
168	479	189.620192	0.882706312	298.323363	298.28295	298.243769	298.323363	0.064986244	0	0	0	0	0	3
169	481	190.343207	0.887960516	298.324265	298.283821	298.244601	298.324265	0.0656235714	0	0	0	0	0	3
170	484	191.045551	0.893214721	298.325152	298.284682	298.245425	298.325152	0.0662496957	0	0	0	0	0	3
171	487	191.765119	0.898468925	298.326046	298.285553	298.246242	298.326046	0.0668836219	0	0	0	0	0	3
172	489	192.463852	0.903723129	298.326936	298.286414	298.24705	298.326936	0.0675067435	0	0	0	0	0	3
173	491	193.180126	0.908977333	298.327827	298.287286	298.247847	298.327827	0.0681383498	0	0	0	0	0	3
174	494	193.8754	0.914231537	298.328709	298.288148	298.248633	298.328709	0.0687595148	0	0	0	0	0	3
175	496	194.588091	0.919485742	298.329584	298.289021	298.249412	298.329584	0.0693896666	0	0	0	0	0	3
176	499	195.279719	0.924739946	298.330453	298.289885	298.250179	298.330453	0.0700097679	0	0	0	0	0	3
177	501	195.989061	0.92999415	298.33132	298.29076	298.250948	298.33132	0.0706395029	0	0	0	0	0	3
178	504	196.676677	0.935248354	298.332166	298.291625	298.251758	298.332166	0.0712584205	0	0	0	0	0	3
179	506	197.382426	0.940502559	298.333004	298.292501	298.252598	298.333004	0.071886058	0	0	0	0	0	3
180	509	198.066794	0.945756763	298.333834	298.293366	298.253476	298.333834	0.0725013202	0	0	0	0	0	3
181	511	198.768919	0.951010967	298.334662	298.294241	298.254383	298.334662	0.0731241686	0	0	0	0	0	3
182	514	199.450243	0.956265171	298.335498	298.295104	298.255322	298.335498	0.073733517	0	0	0	0	0	3
183	517	200.149165	0.961519376	298.336312	298.295977	298.256289	298.336312	0.0743496921	0	0	0	0	0	3
184	519	200.827531	0.96677358	298.337129	298.296837	298.257283	298.337129	0.0749508605	0	0	0	0	0	3
185	521	201.523257	0.972027784	298.337931	298.297705	298.258294	298.337931	0.0755580068	0	0	0	0	0	3
186	524	202.198439	0.977281988	298.338717	298.29856	298.25932	298.338717	0.0761489171	0	0	0	0	0	3
187	526	202.89099	0.982536193	298.339499	298.299422	298.260359	298.339499	0.0767451432	0	0	0	0	0	3
188	529	203.563001	0.987790397	298.340289	298.30027	298.261405	298.340289	0.0773250947	0	0	0	0	0	3
189	531	204.252351	0.993044601	298.341075	298.301126	298.262453	298.341075	0.0779096517	0	0	0	0	0	3
190	534	204.9211	0.998298805	298.341855	298.301968	298.263501	298.341855	0.0783538673	0	0	0	0	0	3
191	536	205.607491	1.00355301	298.342625	298.302816	298.264541	298.342625	0.0780836696	0.00577869701	0	0	0	0	3
192	539	206.273191	1.00880721	298.34339	298.30365	298.265569	298.34339	0.0778207843	0.00580164202	0	0	0	0	3
193	541	206.956641	1.01406142	298.344156	298.304492	298.266585	298.344156	0.0775711041	0.00581313293	0	0	0	0	3
194	544	207.619536	1.01931562	298.344913	298.305319	298.267595	298.344913	0.0773176613	0.00582452689	0	0	0	0	3
195	546	208.299755	1.02456983	298.345668	298.306153	298.268601	298.345668	0.0770670232	0.00583588202	0	0	0	0	3
196	549	208.959801	1.02982403	298.346406	298.306973	298.269597	298.346406	0.0768092202	0.00584710121	0	0	0	0	3
197	551	209.636941	1.03507823	298.347149	298.3078	298.270585	298.347149	0.0765640855	0.00585819148	0	0	0	0	3
198	554	210.294379	1.04033244	298.347885	298.308613	298.271561	298.347885	0.0763236087	0.00586811546	0	0	0	0	3
199	556	210.968644	1.04558664	298.348625	298.309433	298.272529	298.348625	0.0760964279	0.0058503704	0	0	0	0	3
200	559	211.623549	1.05084085	298.349363	298.31024	298.273489	298.349363	0.0758743525	0.00577869701	0	0	0	0	3
201	562	212.295389	1.05609505	298.350089	298.311054	298.274439	298.350089	0.075650362	0.00577869701	0	0	0	0	3
202	564	212.947526	1.06134926	298.350813	298.311855	298.275376	298.350813	0.075437106	0.00577869701	0	0	0	0	3
203	567	213.61693	1.06660346	298.351533	298.312663	298.276302	298.351533	0.0752308013	0.00577869701	0	0	0	0	3
204	569	214.266368	1.07185766	298.352258	298.313459	298.277246	298.352258	0.0750123894	0.00577869701	0	0	0	0	3
205	572	214.933131	1.07711187	298.352966	298.314262	298.27814	298.352966	0.0748259422	0.00577869701	0	0	0	0	3
206	574	215.57996	1.08236607	298.353667	298.315052	298.279053	298.353667	0.0746143709	0.00577869701	0	0	0	0	3
207	576	216.244082	1.08762028	298.354371	298.315849	298.279949	298.354371	0.0744217658	0.00577869701	0	0	0	0	3
208	579	216.888495	1.09287448	298.355075	298.316634	298.280829	298.355075	0.074246592	0.00577869701	0	0	0	0	3
209	581	217.550156	1.09812869	298.355769	298.317426	298.281691	298.355769	0.0740777589	0.00577869701	0	0	0	0	3
210	584	218.191919	1.10338289	298.356463	298.318206	298.282547	298.356463	0.0739164455	0.00577869701	0	0	0	0	3
211	586	218.851333	1.10863709	298.357155	298.318995	298.283396	298.357155	0.0737585344	0.00577869701	0	0	0	0	3
212	589	219.490515	1.1138913	298.35785	298.31977	298.284253	298.35785	0.0735966089	0.00577869701	0	0	0	0	3
213	591	220.147705	1.1191455	298.358537	298.320555	298.285099	298.358537	0.073438205	0.00577869701	0	0	0	0	3
214	594	220.784634	1.12439971	298.35922	298.321326	298.285938	298.35922	0.0732817757	0.00577869701	0	0	0	0	3
215	596	221.439106	1.12965391	298.359892	298.322107	298.28676	298.359892	0.0731318898	0.00577869701	0	0	0	0	3
216	598	222.073834	1.13490812	298.360567	298.322875	298.287574	298.360567	0.0729928863	0.00577869701	0	0	0	0	3
217	601	222.725681	1.14016232	298.361247	298.323652	298.288381	298.361247	0.0728662061	0.00577869701	0	0	0	0	3
218	603	223.358369	1.14541652	298.361925	298.324417	298.28919	298.361925	0.0727341488	0.00577869701	0	0	0	0	3
219	606	224.007905	1.15067073	298.362601	298.325191	298.289999	298.362601	0.0726015134	0.00577869701	0	0	0	0	3
220	608	224.638372	1.15592493	298.363273	298.325955	298.2908	298.363273	0.0724731145	0.00577869701	0	0	0	0	3
221	611	225.285751	1.16117914	298.363923	298.326728	298.291594	298.363923	0.0723289584	0.00577869701	0	0	0	0	3
222	613	225.913901	1.16643334	298.364578	298.327489	298.292385	298.364578	0.072193497	0.00577869701	0	0	0	0	3
223	616	226.559322	1.17168755	298.365225	298.32826	298.293174	298.365225	0.0720514698	0.00577869701	0	0	0	0	3
224	618	227.185205	1.17694175	298.365885	298.329018	298.293953	298.365885	0.0719319228	0.00577869701	0	0	0	0	3
225	620	227.828458	1.18219595	298.366532	298.329785	298.294729	298.366532	0.0718029606	0.00577869701	0	0	0	0	3
226	623	228.452279	1.18745016	298.36718	298.330541	298.295501	298.36718	0.0716792696	0.00577869701	0	0	0	0	3
227	625	229.093319	1.19270436	298.367824	298.331305	298.296272	298.367824	0.071552086	0.00577869701	0	0	0	0	3
228	628	229.715262	1.19795857	298.368469	298.332057	298.297027	298.368469	0.0714424737	0.00577869701	0	0	0	0	3
229	630	230.353941	1.20321277	298.369105	298.332824	298.297772	298.369105	0.071332378	0.00577869701	0	0	0	0	3
230	632	230.973836	1.20846697	298.369746	298.333575	298.29853	298.369746	0.0712159873	0.00577869701	0	0	0	0	3
231	635	231.610483	1.21372118	298.370385	298.334339	298.299287	298.370385	0.0710982757	0.00577869701	0	0	0	0	3
232	637	232.228511	1.21897538	298.371025	298.335085	298.300032	298.371025	0.0709931997	0.00577869701	0	0	0	0	3
233	640	232.863238	1.22422959	298.37167	298.335849	298.300777	298.37167	0.0708928335	0.00577869701	0	0	0	0	3
234	642	233.479548	1.22948379	298.372314	298.336597	298.301523	298.372314	0.070791581	0.00577869701	0	0	0	0	3
235	645	234.112221	1.234738	298.372929	298.337358	298.302245	298.372929	0.0706840366	0.00577869701	0	0	0	0	3
236	647	234.726528	1.2399922	298.373558	298.3381	298.302964	298.373558	0.0705940633	0.00577869701	0	0	0	0	3
237	649	235.357203	1.2452464	298.374186	298.33886	298.303675	298.374186	0.0705110605	0.00577869701	0	0	0	0	3
238	652	235.969665	1.25050061	298.374803	298.339601	298.304391	298.374803	0.0704126566	0.00577869701	0	0	0	0	3
239	654	236.598192	1.25575481	298.375425	298.340359	298.305097	298.375425	0.0703273167	0.00577869701	0	0	0	0	3
240	657	237.208788	1.26100902	298.376051	298.341098	298.305807	298.376051	0.070243817	0.00577869701	0	0	0	0	3
241	659	237.835358	1.26626322	298.376655	298.341855	298.306506	298.376655	0.0701489335	0.00577869701	0	0	0	0	3
242	661	238.444025	1.27151743	298.377276	298.342592	298.307205	298.377276	0.0700711998	0.00577869701	0	0	0	0	3
243	664	239.068774	1.27677163	298.377883	298.343347	298.307886	298.377883	0.0699972821	0.00577869701	0	0	0	0	3
244	666	239.675689	1.28202583	298.378505	298.344083	298.308563	298.378505	0.0699419923	0.00577869701	0	0	0	0	3
245	669	240.298631	1.28728004	298.379085	298.344837	298.30923	298.379085	0.0698548882	0.00577869701	0	0	0	0	3
246	671	240.903761	1.29253424	298.379653	298.345571	298.309903	298.379653	0.069749582	0.00577869701	0	0	0	0	3
247	674	241.524949	1.29778845	298.380208	298.346324	298.310575	298.380208	0.0696336379	0.00577869701	0	0	0	0	3
248	676	242.128416	1.30304265	298.380734	298.347056	298.311246	298.380734	0.0694884	0.00577869701	0	0	0	0	3
249	679	242.748015	1.30829686	298.381217	298.347805	298.311912	298.381217	0.0693050482	0.00577869701	0	0	0	0	3
