Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
130	384	161.188516	0.683046551	-6.42617384	-5.06116189	-6.42617384	-3.61487112	2.81130272	0	0	0	0	0	3
131	387	161.97083	0.688300755	-6.42661503	-5.09430079	-6.42661503	-3.7523684	2.67424663	0	0	0	0	0	3
132	390	162.747933	0.693554959	-6.42700612	-5.1254367	-6.42700612	-3.85343314	2.57357298	0	0	0	0	0	3
133	392	163.535396	0.698809164	-6.42736719	-5.15534858	-6.42736719	-3.93311658	2.49425061	0	0	0	0	0	3
134	395	164.311637	0.704063368	-6.42767456	-5.18405016	-6.42767456	-3.99007335	2.43760121	0	0	0	0	0	3
135	397	165.092032	0.709317572	-6.42797704	-5.21209914	-6.42797704	-4.03615424	2.39182279	0	0	0	0	0	3
136	399	165.858274	0.714571776	-6.42823814	-5.23940059	-6.42823814	-4.07351988	2.35471825	0	0	0	0	0	3
137	402	166.639231	0.719825981	-6.42849744	-5.26646102	-6.42849744	-4.09910203	2.32939541	0	0	0	0	0	3
138	404	167.407477	0.725080185	-6.42870085	-5.29308934	-6.42870085	-4.12427806	2.30442279	0	0	0	0	0	3
139	407	168.182998	0.730334389	-6.42891425	-5.31954162	-6.42891425	-4.14306869	2.28584556	0	0	0	0	0	3
140	409	168.939097	0.735588593	-6.42908745	-5.34557398	-6.42908745	-4.15810096	2.27098649	0	0	0	0	0	3
141	412	169.71173	0.740842798	-6.42927475	-5.37167892	-6.42927475	-4.17132657	2.25794818	0	0	0	0	0	3
142	414	170.46465	0.746097002	-6.42940729	-5.39743995	-6.42940729	-4.18296202	2.24644527	0	0	0	0	0	3
143	417	171.233429	0.751351206	-6.42956368	-5.42330321	-6.42956368	-4.19324885	2.23631483	0	0	0	0	0	3
144	419	171.98159	0.75660541	-6.42966916	-5.44885293	-6.42966916	-4.2023912	2.22727796	0	0	0	0	0	3
145	422	172.746519	0.761859615	-6.42980068	-5.47454253	-6.42980068	-4.21054904	2.21925164	0	0	0	0	0	3
146	424	173.490658	0.767113819	-6.42988031	-5.4999529	-6.42988031	-4.21780446	2.21207585	0	0	0	0	0	3
147	426	174.251597	0.772368023	-6.42998858	-5.52552249	-6.42998858	-4.22422146	2.20576711	0	0	0	0	0	3
148	429	174.991797	0.777622227	-6.43004677	-5.55084349	-6.43004677	-4.23001638	2.20003039	0	0	0	0	0	3
149	431	175.748755	0.782876432	-6.43013299	-5.57633313	-6.43013299	-4.23522632	2.19490666	0	0	0	0	0	3
150	434	176.485066	0.788130636	-6.43017249	-5.60160038	-6.43017249	-4.23997881	2.19019368	0	0	0	0	0	3
151	436	177.237932	0.79338484	-6.43024141	-5.62704114	-6.43024141	-4.24429016	2.18595125	0	0	0	0	0	3
152	439	177.970544	0.798639044	-6.43026462	-5.65228644	-6.43026462	-4.24818599	2.18207864	0	0	0	0	0	3
153	441	178.7196	0.803893248	-6.43031734	-5.67770739	-6.43031734	-4.25170566	2.17861168	0	0	0	0	0	3
154	443	179.449263	0.809147453	-6.43032498	-5.70295875	-6.43032498	-4.25488813	2.17543685	0	0	0	0	0	3
155	446	180.194906	0.814401657	-6.5884666	-5.72979983	-6.5884666	-4.25777933	2.33068727	0	0	0	0	0	3
156	448	180.921696	0.819655861	-7.11133981	-5.76105901	-7.11133981	-4.26035553	2.85098428	0	0	0	0	0	3
157	451	181.664345	0.824910065	-7.2789682	-5.79417942	-7.2789682	-4.26265207	2.96856975	0	0	0	0	0	3
158	453	182.38801	0.83016427	-7.50379976	-5.82901962	-7.50379976	-4.26479715	2.9884504	0	0	0	0	0	3
159	456	183.127942	0.835418474	-7.71354099	-5.86619616	-7.71354099	-4.26661002	3.01105535	0	0	0	0	0	3
160	459	183.848217	0.840672678	-7.89418929	-5.90465106	-7.89418929	-4.26823262	3.03531651	0	0	0	0	0	3
161	461	184.585145	0.845926882	-8.02601202	-5.94483854	-8.02601202	-4.26977023	3.06166345	0	0	0	0	0	3
162	464	185.301945	0.851181087	-8.13024327	-5.98558424	-8.13024327	-4.27111428	3.08891418	0	0	0	0	0	3
163	466	186.035498	0.856435291	-8.21282457	-6.02767389	-8.21282457	-4.2723508	3.11783769	0	0	0	0	0	3
164	469	186.748391	0.861689495	-8.26697663	-6.06984159	-8.26697663	-4.27349092	3.14715499	0	0	0	0	0	3
165	471	187.478604	0.866943699	-8.31121077	-6.1130472	-8.31121077	-4.27452848	3.17781475	0	0	0	0	0	3
166	474	188.187669	0.872197904	-8.34670748	-6.15614796	-8.34670748	-4.27546735	3.20865954	0	0	0	0	0	3
167	476	188.914413	0.877452108	-8.3767683	-6.2001778	-8.3767683	-4.27633107	3.2407154	0	0	0	0	0	3
168	479	189.620192	0.882706312	-8.40177364	-6.24401891	-8.40177364	-4.27711085	3.27285355	0	0	0	0	0	3
169	481	190.343207	0.887960516	-8.42298503	-6.28868934	-8.42298503	-4.27781942	3.30607724	0	0	0	0	0	3
170	484	191.045551	0.893214721	-8.44068203	-6.3331349	-8.44068203	-4.27846552	3.33933763	0	0	0	0	0	3
171	487	191.765119	0.898468925	-8.45575013	-6.37832366	-8.45575013	-4.27906225	3.37357759	0	0	0	0	0	3
172	489	192.463852	0.903723129	-8.46865452	-6.42325522	-8.46865452	-4.27959921	3.40780381	0	0	0	0	0	3
173	491	193.180126	0.908977333	-8.48001068	-6.46889248	-8.48001068	-4.2800822	3.44295377	0	0	0	0	0	3
174	494	193.8754	0.914231537	-8.48988721	-6.5142604	-8.48988721	-4.28051188	3.478059	0	0	0	0	0	3
175	496	194.588091	0.919485742	-8.49871627	-6.56030123	-8.49871627	-4.28091562	3.51403797	0	0	0	0	0	3
176	499	195.279719	0.924739946	-8.50636801	-6.6060748	-8.50636801	-4.28125557	3.54995887	0	0	0	0	0	3
177	501	195.989061	0.92999415	-8.51329582	-6.6524995	-8.51329582	-4.38794882	3.58588075	0	0	0	0	0	3
178	504	196.676677	0.935248354	-8.51932892	-6.69732492	-8.51932892	-4.96199847	3.55733045	0	0	0	0	0	3
179	506	197.382426	0.940502559	-8.52478802	-6.7356853	-8.52478802	-5.12452759	3.40026043	0	0	0	0	0	3
180	509	198.066794	0.945756763	-8.52947267	-6.77174041	-8.52947267	-5.35039664	3.17907603	0	0	0	0	0	3
181	511	198.768919	0.951010967	-8.53391864	-6.80560313	-8.53391864	-5.56531435	2.96860428	0	0	0	0	0	3
182	514	199.450243	0.956265171	-8.53753687	-6.83651667	-8.53753687	-5.73898115	2.79855572	0	0	0	0	0	3
183	517	200.149165	0.961519376	-8.54088286	-6.8658558	-8.54088286	-5.88130025	2.65958261	0	0	0	0	0	3
184	519	200.827531	0.96677358	-8.54394355	-6.89313238	-8.54394355	-5.98518723	2.55875632	0	0	0	0	0	3
185	521	201.523257	0.972027784	-8.54670969	-6.91966621	-8.54670969	-6.06478114	2.48192855	0	0	0	0	0	3
186	524	202.198439	0.977281988	-8.54916463	-6.94490225	-8.54916463	-6.12819172	2.42097291	0	0	0	0	0	3
187	526	202.89099	0.982536193	-8.551506	-6.96987468	-8.551506	-6.17051704	2.38098897	0	0	0	0	0	3
188	529	203.563001	0.987790397	-8.55356407	-6.99401127	-8.55356407	-6.20734003	2.34622404	0	0	0	0	0	3
189	531	204.252351	0.993044601	-8.55550085	-7.01818587	-8.55550085	-6.23560494	2.3198959	0	0	0	0	0	3
190	534	204.9211	0.998298805	-8.55720129	-7.04170691	-8.55720129	-6.25936088	2.29784041	0	0	0	0	0	3
191	536	205.607491	1.00355301	-8.55881631	-7.06540651	-8.55881631	-6.27969687	2.27911944	0.197027311	0	0	0	0	3
192	539	206.273191	1.00880721	-8.5602224	-7.08855169	-8.5602224	-6.29709641	2.263126	0.197069494	0	0	0	0	3
193	541	206.956641	1.01406142	-8.56159153	-7.1119379	-8.56159153	-6.3120625	2.24952903	0.197090031	0	0	0	0	3
194	544	207.619536	1.01931562	-8.56277101	-7.13483739	-8.56277101	-6.3249796	2.23779141	0.197027311	0	0	0	0	3
195	546	208.299755	1.02456983	-8.56390806	-7.15801258	-8.56390806	-6.33610101	2.22780705	0.197027311	0	0	0	0	3
196	549	208.959801	1.02982403	-8.56487876	-7.18075398	-8.56487876	-6.34586983	2.21900893	0.197027311	0	0	0	0	3
197	551	209.636941	1.03507823	-8.56582312	-7.20379967	-8.56582312	-6.35442716	2.21139596	0.197027311	0	0	0	0	3
198	554	210.294379	1.04033244	-8.56663324	-7.22644696	-8.56663324	-6.36211815	2.20451509	0.197027311	0	0	0	0	3
199	556	210.968644	1.04558664	-8.56741055	-7.24940507	-8.56741055	-6.36899329	2.19841726	0.197027311	0	0	0	0	3
200	559	211.623549	1.05084085	-8.56805602	-7.27199717	-8.56805602	-6.37513029	2.19292573	0.197027311	0	0	0	0	3
201	562	212.295389	1.05609505	-8.56869298	-7.29491096	-8.56869298	-6.38061492	2.18807805	0.197027311	0	0	0	0	3
202	564	212.947526	1.06134926	-8.5692088	-7.31747888	-8.5692088	-6.38554745	2.18366134	0.197027311	0	0	0	0	3
203	567	213.61693	1.06660346	-8.5697358	-7.34038134	-8.5697358	-6.38997109	2.17976471	0.197027311	0	0	0	0	3
204	569	214.266368	1.07185766	-8.57016005	-7.36295615	-8.57016005	-6.39390899	2.17625106	0.197027311	0	0	0	0	3
205	572	214.933131	1.07711187	-8.57060297	-7.38586352	-8.57060297	-6.39741241	2.17319055	0.197027311	0	0	0	0	3
206	574	215.57996	1.08236607	-8.57095217	-7.40846096	-8.57095217	-6.40065844	2.17029373	0.197027311	0	0	0	0	3
207	576	216.244082	1.08762028	-8.57132692	-7.43137035	-8.57132692	-6.40339194	2.16793498	0.197027311	0	0	0	0	3
208	579	216.888495	1.09287448	-8.57161739	-7.4539935	-8.57161739	-6.40585283	2.16576456	0.197027311	0	0	0	0	3
209	581	217.550156	1.09812869	-8.57193564	-7.47693736	-8.57193564	-6.40817719	2.16375844	0.197027311	0	0	0	0	3
210	584	218.191919	1.10338289	-8.57217489	-7.49959537	-8.57217489	-6.41021533	2.16195956	0.197027311	0	0	0	0	3
211	586	218.851333	1.10863709	-8.57244677	-7.52257313	-8.57244677	-6.41209017	2.1603566	0.197027311	0	0	0	0	3
212	589	219.490515	1.1138913	-8.57264316	-7.54527613	-8.57264316	-6.41382286	2.15882031	0.197027311	0	0	0	0	3
213	591	220.147705	1.1191455	-8.57287411	-7.56830258	-8.57287411	-6.41539872	2.15747539	0.197027311	0	0	0	0	3
214	594	220.784634	1.12439971	-8.57303261	-7.59106444	-8.57303261	-6.41681984	2.15621277	0.197027311	0	0	0	0	3
215	596	221.439106	1.12965391	-8.57322795	-7.61415017	-8.57322795	-6.41812152	2.15510643	0.197027311	0	0	0	0	3
216	598	222.073834	1.13490812	-8.57335447	-7.63697914	-8.57335447	-6.41931193	2.15404255	0.197027311	0	0	0	0	3
217	601	222.725681	1.14016232	-8.57351878	-7.66011603	-8.57351878	-6.42039325	2.15312552	0.197027311	0	0	0	0	3
218	603	223.358369	1.14541652	-8.57361713	-7.68300997	-8.57361713	-6.42138645	2.15223068	0.197027311	0	0	0	0	3
219	606	224.007905	1.15067073	-8.57375102	-7.70620676	-8.57375102	-6.42229858	2.15145244	0.197027311	0	0	0	0	3
