Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
67	215	105.453104	0.352031684	298.756519	298.419533	298.15008	298.756519	0.26945327	0	0	0	0	0	3
68	218	106.47211	0.357285888	298.765154	298.422841	298.15008	298.765154	0.272761074	0	0	0	0	0	3
69	221	107.484994	0.362540092	298.77373	298.426148	298.15008	298.77373	0.276067675	0	0	0	0	0	3
70	223	108.491859	0.367794297	298.782249	298.429453	298.15008	298.782249	0.27937249	0	0	0	0	0	3
71	226	109.493136	0.373048501	298.790713	298.432756	298.15008	298.790713	0.282676091	0	0	0	0	0	3
72	229	110.48873	0.378302705	298.799122	298.436058	298.15008	298.799122	0.285977352	0	0	0	0	0	3
73	231	111.478853	0.383556909	298.807479	298.439356	298.15008	298.807479	0.289276206	0	0	0	0	0	3
74	234	112.464077	0.388811114	298.815786	298.442654	298.15008	298.815786	0.292573864	0	0	0	0	0	3
75	237	113.443263	0.394065318	298.824036	298.445946	298.15008	298.824036	0.295865765	0	0	0	0	0	3
76	240	114.417958	0.399319522	298.832241	298.449237	298.15008	298.832241	0.299156508	0	0	0	0	0	3
77	242	115.386896	0.404573726	298.840391	298.452521	298.15008	298.840391	0.30244115	0	0	0	0	0	3
78	245	116.351776	0.409827931	298.848499	298.455805	298.15008	298.848499	0.30572491	0	0	0	0	0	3
79	248	117.311409	0.415082135	298.856557	298.459083	298.15008	298.856557	0.309003145	0	0	0	0	0	3
80	251	118.267444	0.420336339	298.864577	298.462361	298.15008	298.864577	0.31228102	0	0	0	0	0	3
81	253	119.218561	0.425590543	298.872548	298.465634	298.15008	298.872548	0.315553463	0	0	0	0	0	3
82	256	120.16619	0.430844748	298.880726	298.468907	298.15008	298.880726	0.318826879	0	0	0	0	0	3
83	258	121.109036	0.436098952	298.890151	298.472186	298.15008	298.890151	0.322106305	0	0	0	0	0	3
84	261	122.048265	0.441353156	298.899856	298.475478	298.15008	298.899856	0.325397459	0	0	0	0	0	3
85	264	122.983322	0.44660736	298.909981	298.478781	298.15008	298.909981	0.328701038	0	0	0	0	0	3
86	267	123.91461	0.451861564	298.920502	298.482101	298.15008	298.920502	0.332020823	0	0	0	0	0	3
87	270	124.842341	0.457115769	298.931325	298.485439	298.15008	298.931325	0.335359103	0	0	0	0	0	3
88	273	125.765674	0.462369973	298.942367	298.488794	298.15008	298.942367	0.338713723	0	0	0	0	0	3
89	276	126.685654	0.467624177	298.953556	298.492169	298.15008	298.953556	0.342088787	0	0	0	0	0	3
90	278	127.600797	0.472878381	298.96482	298.495559	298.15008	298.96482	0.345478603	0	0	0	0	0	3
91	281	128.512689	0.478132586	298.976143	298.498969	298.15008	298.976143	0.348888698	0	0	0	0	0	3
92	284	129.420043	0.48338679	298.987464	298.502394	298.15008	298.987464	0.3523135	0	0	0	0	0	3
93	286	130.32358	0.488640994	298.998781	298.505835	298.15008	298.998781	0.355754963	0	0	0	0	0	3
94	289	131.223462	0.493895198	299.010081	298.509293	298.15008	299.010081	0.359212895	0	0	0	0	0	3
95	292	132.118622	0.499149403	299.021344	298.512762	298.15008	299.021344	0.362682258	0	0	0	0	0	3
96	295	133.010281	0.504403607	299.032579	298.516247	298.15008	299.032579	0.366166949	0	0	0	0	0	3
97	298	133.897049	0.509657811	299.043765	298.519786	298.150162	299.043765	0.369664642	0	0	0	0	0	3
98	300	134.779986	0.514912015	299.054911	298.523337	298.150244	299.054911	0.373174392	0	0	0	0	0	3
99	303	135.658406	0.52016622	299.066005	298.526896	298.150329	299.066005	0.376692036	0	0	0	0	0	3
100	306	136.532588	0.525420424	299.077049	298.530466	298.150424	299.077049	0.38021339	0	0	0	0	0	3
101	309	137.403119	0.530674628	299.088047	298.534052	298.150675	299.088047	0.38364398	0	0	0	0	0	3
102	312	138.268708	0.535928832	299.098983	298.537727	298.15172	299.098983	0.386523622	0	0	0	0	0	3
103	314	139.130761	0.541183037	299.109874	298.541848	298.158088	299.109874	0.385142622	0	0	0	0	0	3
104	317	139.988093	0.546437241	299.120702	298.549152	298.194135	299.120702	0.360851614	0	0	0	0	0	3
105	320	140.842276	0.551691445	299.131488	298.577731	298.32074	299.131488	0.288760277	0	0	0	0	0	3
106	322	141.692186	0.556945649	299.142216	298.673016	298.324513	299.142216	0.383358732	0	0	0	0	0	3
107	325	142.53944	0.562199853	299.152907	298.680391	298.327504	299.152907	0.39016771	0	0	0	0	0	3
108	328	143.382779	0.567454058	299.163544	298.687112	298.329581	299.163544	0.396486318	0	0	0	0	0	3
109	330	144.223358	0.572708262	299.174141	298.693076	298.331346	299.174141	0.402100244	0	0	0	0	0	3
110	333	145.060041	0.577962466	299.184683	298.698784	298.332913	299.184683	0.40749155	0	0	0	0	0	3
111	335	145.892958	0.58321667	299.195172	298.70433	298.33514	299.195172	0.41257164	0	0	0	0	0	3
112	338	146.722343	0.588470875	299.205611	298.710464	298.337231	299.205611	0.418256535	0	0	0	0	0	3
113	341	147.548949	0.593725079	299.216008	298.716501	298.339261	299.216008	0.423846715	0	0	0	0	0	3
114	343	148.371499	0.598979283	299.226348	298.722495	298.341314	299.226348	0.42937771	0	0	0	0	0	3
115	346	149.191393	0.604233487	299.236648	298.728529	298.343462	299.236648	0.434915675	0	0	0	0	0	3
116	348	150.007513	0.609487692	299.246894	298.734661	298.346758	299.246894	0.4402537	0	0	0	0	0	3
117	351	150.821518	0.614741896	299.257106	298.741855	298.3502	299.257106	0.446590363	0	0	0	0	0	3
118	354	151.631739	0.6199961	299.267264	298.749217	298.353781	299.267264	0.453029968	0	0	0	0	0	3
119	356	152.440835	0.625250304	299.277401	298.756755	298.357452	299.277401	0.459593959	0	0	0	0	0	3
120	359	153.245536	0.630504509	299.287476	298.764413	298.361167	299.287476	0.466236466	0	0	0	0	0	3
121	361	154.049107	0.635758713	299.29753	298.772164	298.366717	299.29753	0.472395569	0	0	0	0	0	3
122	364	154.848083	0.641012917	299.30752	298.781715	298.372215	299.30752	0.480315283	0	0	0	0	0	3
123	367	155.646418	0.646267121	299.317494	298.791321	298.377597	299.317494	0.488276311	0	0	0	0	0	3
124	369	156.443696	0.651521326	299.327448	298.800916	298.382841	299.327448	0.496225448	0	0	0	0	0	3
