Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
71	226	109.493136	0.373048501	301.738752	300.185558	298.153267	301.738752	2.03229185	0	0	0	0	0	3
72	229	110.48873	0.378302705	301.749224	300.199648	298.153267	301.749224	2.04638177	0	0	0	0	0	3
73	231	111.478853	0.383556909	301.760335	300.21351	298.153267	301.760335	2.06024334	0	0	0	0	0	3
74	234	112.464077	0.388811114	301.771171	300.227155	298.153267	301.771171	2.07388899	0	0	0	0	0	3
75	237	113.443263	0.394065318	301.781718	300.240574	298.153267	301.781718	2.0873072	0	0	0	0	0	3
76	240	114.417958	0.399319522	301.792029	300.25379	298.153267	301.792029	2.10052361	0	0	0	0	0	3
77	242	115.386896	0.404573726	301.802129	300.266792	298.153267	301.802129	2.11352548	0	0	0	0	0	3
78	245	116.351776	0.409827931	301.812047	300.279606	298.153267	301.812047	2.12633994	0	0	0	0	0	3
79	248	117.311409	0.415082135	301.821785	300.292222	298.153267	301.821785	2.13895529	0	0	0	0	0	3
80	251	118.267444	0.420336339	301.831371	300.304664	298.153267	301.831371	2.15139727	0	0	0	0	0	3
81	253	119.218561	0.425590543	301.840808	300.316919	298.153267	301.840808	2.16365252	0	0	0	0	0	3
82	256	120.16619	0.430844748	301.858342	300.329075	298.153267	301.858342	2.17580816	0	0	0	0	0	3
83	258	121.109036	0.436098952	301.918885	300.341451	298.153267	301.918885	2.18818498	0	0	0	0	0	3
84	261	122.048265	0.441353156	301.982961	300.354084	298.153267	301.982961	2.20081732	0	0	0	0	0	3
85	264	122.983322	0.44660736	302.058596	300.367043	298.153267	302.058596	2.21377691	0	0	0	0	0	3
86	267	123.91461	0.451861564	302.144917	300.380405	298.153267	302.144917	2.22713865	0	0	0	0	0	3
87	270	124.842341	0.457115769	302.236784	300.3942	298.153267	302.236784	2.24093379	0	0	0	0	0	3
88	273	125.765674	0.462369973	302.33095	300.408419	298.153267	302.33095	2.25515281	0	0	0	0	0	3
89	276	126.685654	0.467624177	302.423829	300.423055	298.153267	302.423829	2.26978854	0	0	0	0	0	3
90	278	127.600797	0.472878381	302.513447	300.438047	298.153267	302.513447	2.28478068	0	0	0	0	0	3
91	281	128.512689	0.478132586	302.599095	300.453381	298.153267	302.599095	2.30011489	0	0	0	0	0	3
92	284	129.420043	0.48338679	302.679332	300.468987	298.153267	302.679332	2.31572087	0	0	0	0	0	3
93	286	130.32358	0.488640994	302.754395	300.484832	298.153267	302.754395	2.33156566	0	0	0	0	0	3
94	289	131.223462	0.493895198	302.824139	300.500874	298.153267	302.824139	2.34760776	0	0	0	0	0	3
95	292	132.118622	0.499149403	302.888844	300.517054	298.153267	302.888844	2.36378727	0	0	0	0	0	3
96	295	133.010281	0.504403607	302.9495	300.53336	298.153267	302.9495	2.38009364	0	0	0	0	0	3
97	298	133.897049	0.509657811	303.006205	300.550028	298.156582	303.006205	2.39510318	0	0	0	0	0	3
98	300	134.779986	0.514912015	303.059038	300.566757	298.159941	303.059038	2.41015729	0	0	0	0	0	3
99	303	135.658406	0.52016622	303.108297	300.583509	298.163374	303.108297	2.42519346	0	0	0	0	0	3
100	306	136.532588	0.525420424	303.154251	300.600269	298.167217	303.154251	2.43999429	0	0	0	0	0	3
101	309	137.403119	0.530674628	303.197184	300.617059	298.177309	303.197184	2.45051919	0	0	0	0	0	3
102	312	138.268708	0.535928832	303.237301	300.634338	298.217631	303.237301	2.43681679	0	0	0	0	0	3
103	314	139.130761	0.541183037	303.274925	300.654291	298.423546	303.274925	2.27612833	0	0	0	0	0	3
104	317	139.988093	0.546437241	303.310204	300.692351	298.968677	303.310204	1.81573723	0	0	0	0	0	3
105	320	140.842276	0.551691445	303.343362	300.829953	299.463107	303.343362	1.50753162	0	0	0	0	0	3
106	322	141.692186	0.556945649	303.374577	301.332727	299.497251	303.374577	2.00692758	0	0	0	0	0	3
107	325	142.53944	0.562199853	303.404063	301.367576	299.523069	303.404063	2.03882936	0	0	0	0	0	3
108	328	143.382779	0.567454058	303.431937	301.398698	299.540245	303.431937	2.0677889	0	0	0	0	0	3
109	330	144.223358	0.572708262	303.45837	301.425623	299.55397	303.45837	2.09279815	0	0	0	0	0	3
110	333	145.060041	0.577962466	303.483412	301.451001	299.56628	303.483412	2.11641252	0	0	0	0	0	3
111	335	145.892958	0.58321667	303.507221	301.475327	299.582583	303.507221	2.13810136	0	0	0	0	0	3
112	338	146.722343	0.588470875	303.529895	301.502441	299.597202	303.529895	2.16264528	0	0	0	0	0	3
113	341	147.548949	0.593725079	303.551585	301.528816	299.6108	303.551585	2.18644811	0	0	0	0	0	3
114	343	148.371499	0.598979283	303.572264	301.554744	299.623985	303.572264	2.20969773	0	0	0	0	0	3
115	346	149.191393	0.604233487	303.592126	301.580642	299.63716	303.592126	2.23271811	0	0	0	0	0	3
116	348	150.007513	0.609487692	303.611187	301.606807	299.655741	303.611187	2.25428668	0	0	0	0	0	3
117	351	150.821518	0.614741896	303.629501	301.638069	299.67376	303.629501	2.28060963	0	0	0	0	0	3
118	354	151.631739	0.6199961	303.647153	301.66992	299.691165	303.647153	2.30720235	0	0	0	0	0	3
119	356	152.440835	0.625250304	303.664275	301.702396	299.707742	303.664275	2.33418914	0	0	0	0	0	3
120	359	153.245536	0.630504509	303.680725	301.735232	299.723348	303.680725	2.36139372	0	0	0	0	0	3
121	361	154.049107	0.635758713	303.696697	301.768288	299.743936	303.696697	2.38585284	0	0	0	0	0	3
122	364	154.848083	0.641012917	303.712172	301.810117	299.76245	303.712172	2.41912447	0	0	0	0	0	3
123	367	155.646418	0.646267121	303.727258	301.852004	299.779064	303.727258	2.45263303	0	0	0	0	0	3
124	369	156.443696	0.651521326	303.741993	301.893633	299.793999	303.741993	2.48612356	0	0	0	0	0	3
125	372	157.240514	0.65677553	303.756321	301.934887	299.826007	303.756321	2.51913479	0	0	0	0	0	3
126	374	158.035365	0.662029734	303.770308	301.975488	299.917828	303.770308	2.54732476	0	0	0	0	0	3
127	377	158.827885	0.667283938	303.78402	302.022743	300.010566	303.78402	2.58084078	0	0	0	0	0	3
128	379	159.617132	0.672538143	303.797375	302.068558	300.114271	303.797375	2.6114436	0	0	0	0	0	3
129	382	160.404378	0.677792347	303.810457	302.112914	300.228481	303.810457	2.63901293	0	0	0	0	0	3
130	384	161.188516	0.683046551	303.823263	302.155692	300.345261	303.823263	2.66350238	0	0	0	0	0	3
131	387	161.97083	0.688300755	303.835829	302.196933	300.460106	303.835829	2.68512474	0	0	0	0	0	3
132	390	162.747933	0.693554959	303.848133	302.23662	300.568891	303.848133	2.7040888	0	0	0	0	0	3
133	392	163.535396	0.698809164	303.860399	302.275134	300.670285	303.860399	2.72102014	0	0	0	0	0	3
134	395	164.311637	0.704063368	303.872363	302.312204	300.762993	303.872363	2.73586835	0	0	0	0	0	3
135	397	165.092032	0.709317572	303.884224	302.348242	300.847492	303.884224	2.74925776	0	0	0	0	0	3
136	399	165.858274	0.714571776	303.895723	302.383046	300.924336	303.895723	2.76115255	0	0	0	0	0	3
137	402	166.639231	0.719825981	303.907313	302.417217	300.993443	303.907313	2.77230971	0	0	0	0	0	3
138	404	167.407477	0.725080185	303.918592	302.450408	301.056161	303.918592	2.78249946	0	0	0	0	0	3
139	407	168.182998	0.730334389	303.929883	302.483038	301.112853	303.929883	2.79224151	0	0	0	0	0	3
140	409	168.939097	0.735588593	303.940787	302.514759	301.16411	303.940787	2.77667644	0	0	0	0	0	3
141	412	169.71173	0.740842798	303.951838	302.54623	301.21058	303.951838	2.74125754	0	0	0	0	0	3
142	414	170.46465	0.746097002	303.962518	302.576935	301.252869	303.962518	2.7096494	0	0	0	0	0	3
143	417	171.233429	0.751351206	303.97332	302.607505	301.291562	303.97332	2.68175799	0	0	0	0	0	3
144	419	171.98159	0.75660541	303.983785	302.637403	301.327045	303.983785	2.65674076	0	0	0	0	0	3
145	422	172.746519	0.761859615	303.994393	302.667275	301.35982	303.994393	2.63457217	0	0	0	0	0	3
146	424	173.490658	0.767113819	304.004679	302.696561	301.390065	304.004679	2.61461422	0	0	0	0	0	3
147	426	174.251597	0.772368023	304.015102	302.725892	301.418177	304.015102	2.59692446	0	0	0	0	0	3
148	429	174.991797	0.777622227	304.025202	302.754708	301.44432	304.025202	2.58088197	0	0	0	0	0	3
149	431	175.748755	0.782876432	304.03547	302.783619	301.468678	304.03547	2.5667915	0	0	0	0	0	3
150	434	176.485066	0.788130636	304.045427	302.812074	301.491498	304.045427	2.55392915	0	0	0	0	0	3
151	436	177.237932	0.79338484	304.055529	302.840662	301.512953	304.055529	2.54257598	0	0	0	0	0	3
152	439	177.970544	0.798639044	304.065317	302.868848	301.533222	304.065317	2.53209454	0	0	0	0	0	3
153	441	178.7196	0.803893248	304.075285	302.897195	301.55233	304.075285	2.52295473	0	0	0	0	0	3
154	443	179.449263	0.809147453	304.084948	302.925188	301.570549	304.084948	2.51439925	0	0	0	0	0	3
155	446	180.194906	0.814401657	304.104771	302.953447	301.587833	304.104771	2.51693817	0	0	0	0	0	3
156	448	180.921696	0.819655861	304.155077	302.981743	301.604317	304.155077	2.55076064	0	0	0	0	0	3
157	451	181.664345	0.824910065	304.210611	303.010663	301.620073	304.210611	2.59053838	0	0	0	0	0	3
158	453	182.38801	0.83016427	304.275159	303.039761	301.635167	304.275159	2.63999216	0	0	0	0	0	3
159	456	183.127942	0.835418474	304.350586	303.069695	301.64967	304.350586	2.70091539	0	0	0	0	0	3
160	459	183.848217	0.840672678	304.430818	303.099951	301.663621	304.430818	2.76719721	0	0	0	0	0	3
161	461	184.585145	0.845926882	304.515104	303.131169	301.67708	304.515104	2.83802387	0	0	0	0	0	3
162	464	185.301945	0.851181087	304.597517	303.162721	301.690091	304.597517	2.90742637	0	0	0	0	0	3
163	466	186.035498	0.856435291	304.680535	303.195276	301.702674	304.680535	2.97786127	0	0	0	0	0	3
164	469	186.748391	0.861689495	304.758392	303.228104	301.714887	304.758392	3.04350518	0	0	0	0	0	3
165	471	187.478604	0.866943699	304.834593	303.261929	301.726754	304.834593	3.09070514	0	0	0	0	0	3
166	474	188.187669	0.872197904	304.905272	303.295945	301.738752	304.905272	3.11038687	0	0	0	0	0	3
167	476	188.914413	0.877452108	304.974069	303.330933	301.749224	304.974069	3.13128442	0	0	0	0	0	3
168	479	189.620192	0.882706312	305.037666	303.366055	301.760335	305.037666	3.15254563	0	0	0	0	0	3
169	481	190.343207	0.887960516	305.099352	303.402105	301.771171	305.099352	3.17494996	0	0	0	0	0	3
170	484	191.045551	0.893214721	305.156286	303.438232	301.781718	305.156286	3.19765826	0	0	0	0	0	3
171	487	191.765119	0.898468925	305.211405	303.475233	301.792029	305.211405	3.22144242	0	0	0	0	0	3
172	489	192.463852	0.903723129	305.262189	303.512252	301.802129	305.262189	3.24546	0	0	0	0	0	3
173	491	193.180126	0.908977333	305.311373	303.550117	301.812047	305.311373	3.27051087	0	0	0	0	0	3
174	494	193.8754	0.914231537	305.356725	303.587952	301.821785	305.356725	3.29573066	0	0	0	0	0	3
175	496	194.588091	0.919485742	305.400687	303.626603	301.831371	305.400687	3.32193932	0	0	0	0	0	3
176	499	195.279719	0.924739946	305.441282	303.665186	301.840808	305.441282	3.34826737	0	0	0	0	0	3
177	501	195.989061	0.92999415	305.480716	303.704564	301.858342	305.480716	3.3754892	0	0	0	0	0	3
178	504	196.676677	0.935248354	305.517133	303.74372	301.918885	305.517133	3.4022689	0	0	0	0	0	3
179	506	197.382426	0.940502559	305.552594	303.783015	301.982961	305.552594	3.42893139	0	0	0	0	0	3
180	509	198.066794	0.945756763	305.585424	303.821482	302.058596	305.585424	3.45443839	0	0	0	0	0	3
181	511	198.768919	0.951010967	305.617486	303.859872	302.144917	305.617486	3.47256879	0	0	0	0	0	3
182	514	199.450243	0.956265171	305.647255	303.897138	302.236784	305.647255	3.41047153	0	0	0	0	0	3
183	517	200.149165	0.961519376	305.676393	303.934106	302.33095	305.676393	3.34544364	0	0	0	0	0	3
184	519	200.827531	0.96677358	305.703512	303.969817	302.423829	305.703512	3.27968297	0	0	0	0	0	3
185	521	201.523257	0.972027784	305.73013	304.005186	302.513447	305.73013	3.21668256	0	0	0	0	0	3
186	524	202.198439	0.977281988	305.754974	304.039324	302.599095	305.754974	3.15587979	0	0	0	0	0	3
187	526	202.89099	0.982536193	305.779429	304.073184	302.679332	305.779429	3.10009754	0	0	0	0	0	3
188	529	203.563001	0.987790397	305.802329	304.105914	302.754395	305.802329	3.04793424	0	0	0	0	0	3
189	531	204.252351	0.993044601	305.824945	304.138461	302.824139	305.824945	3.0008065	0	0	0	0	0	3
190	534	204.9211	0.998298805	305.846175	304.170006	302.888844	305.846175	2.95733065	0	0	0	0	0	3
191	536	205.607491	1.00355301	305.867215	304.201464	302.9495	305.867215	2.91771495	0.231218223	0	7.9	0	0	3
192	539	206.273191	1.00880721	305.887001	304.232016	303.006205	305.887001	2.88079607	0.231811782	0	8	0	0	3
193	541	206.956641	1.01406142	305.906674	304.262561	303.059038	305.906674	2.84763568	0.232106885	0	8.1	0	0	3
